Date,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj_Close,NVDA_Volume,TSM_Open,TSM_High,TSM_Low,TSM_Close,TSM_Adj_Close,TSM_Volume,NXPI_Open,NXPI_High,NXPI_Low,NXPI_Close,NXPI_Adj_Close,NXPI_Volume,QCOM_Open,QCOM_High,QCOM_Low,QCOM_Close,QCOM_Adj_Close,QCOM_Volume,MPWR_Open,MPWR_High,MPWR_Low,MPWR_Close,MPWR_Adj_Close,MPWR_Volume,ON_Open,ON_High,ON_Low,ON_Close,ON_Adj_Close,ON_Volume,AMD_Open,AMD_High,AMD_Low,AMD_Close,AMD_Adj_Close,AMD_Volume,INTC_Open,INTC_High,INTC_Low,INTC_Close,INTC_Adj_Close,INTC_Volume,AVGO_Open,AVGO_High,AVGO_Low,AVGO_Close,AVGO_Adj_Close,AVGO_Volume,ASML_Open,ASML_High,ASML_Low,ASML_Close,ASML_Adj_Close,ASML_Volume,AMAT_Open,AMAT_High,AMAT_Low,AMAT_Close,AMAT_Adj_Close,AMAT_Volume,TXN_Open,TXN_High,TXN_Low,TXN_Close,TXN_Adj_Close,TXN_Volume
12/28/22,139.270004,142.619995,138.839996,140.360001,140.291168,35106600,74.190002,74.550003,72.839996,73.059998,71.377182,10275700,152.899994,154.850006,150.899994,151.699997,147.941864,1433300,108.870003,110.269997,106.82,106.970001,103.655815,5395600,339.670013,348.470001,336.630005,340.279999,336.267212,343600,60.709999,61.799999,59.77,60.279999,60.279999,3576400,62.540001,63.540001,61.959999,62.57,62.57,39526500,25.84,26.120001,25.5,25.540001,24.783884,26176900,551.640015,557.77002,542.450012,544.890015,530.505188,1541000,536.700012,541.799988,529.01001,531.640015,524.407715,609900,94.669998,95.779999,93.68,94.230003,93.20668,4274000,163.610001,165.160004,160.830002,161.190002,153.952606,2998600
12/29/22,144.020004,146.830002,142.270004,146.029999,145.958389,35492300,74.349998,76.040001,74.150002,76,74.249466,11142500,154.839996,159.699997,153.490005,158.119995,154.202835,2016600,108.349998,110.660004,108.110001,109.839996,106.436897,6668600,347.619995,355.859985,345.959991,353.420013,350.023743,506600,61.849998,63.049999,61.09,62.709999,62.709999,5253300,63.639999,65.18,63.060001,64.82,64.82,41428500,25.77,26.290001,25.75,26.209999,25.434046,30944800,551.849976,562.599976,550.5,557.809998,543.084167,1817600,541.200012,555.369995,540.150024,551.469971,543.967957,841000,96.050003,97.639999,95.129997,97.139999,96.085068,5071800,163.259995,166.039993,162.820007,165.020004,157.610641,4081600
12/30/22,143.339996,146.289993,142.330002,146.139999,146.068329,31049000,74.290001,74.57,73.650002,74.489998,72.774239,7784100,155.529999,158.179993,154.070007,158.029999,154.115036,1021000,107.970001,110.059998,107.220001,109.940002,106.533806,5642300,346.01001,354.079987,343.850006,353.609985,350.211914,346200,61.529999,62.439999,60.869999,62.369999,62.369999,2650100,63.77,64.82,63.139999,64.769997,64.769997,37127000,25.9,26.459999,25.799999,26.43,25.647532,31030100,551.820007,559.650024,548.01001,559.130005,544.369324,1437600,540.859985,546.47998,536.77002,546.400024,538.967041,703200,95.599998,97.480003,95.029999,97.379997,96.322456,3407000,163.690002,165.389999,162.210007,165.220001,157.801666,3249000
1/3/23,148.509995,149.960007,140.960007,143.149994,143.079788,40127700,75.849998,75.970001,73.769997,74.029999,72.324837,9276200,159.779999,160.449997,153.110001,155.050003,151.208893,1900300,111.349998,111.739998,107.129997,107.199997,103.878693,8110400,359.649994,361.029999,339.279999,342.950012,339.654327,588700,63.950001,64.139999,61.07,61.610001,61.610001,4364400,66,66.879997,63.59,64.019997,64.019997,46851800,27.049999,27.07,26.370001,26.73,25.93865,31308000,565,567.570007,550.789978,553.47998,538.868408,2017300,561.280029,564.150024,545.77002,549.570007,542.093933,675100,99.769997,100.019997,96.120003,96.730003,95.679512,5921500,167.220001,167.649994,162.589996,163.210007,155.881897,4294100
1/4/23,145.669998,148.529999,142.410004,147.490005,147.417679,43132400,74.989998,76.610001,74.470001,76.32,74.562088,12316400,158.279999,160.360001,156.100006,157.960007,154.046814,1678400,109.800003,112.230003,108.809998,111.529999,108.074532,7614200,348.679993,361.100006,348.519989,357.829987,354.391357,591800,62.68,63.389999,61.150002,62.200001,62.200001,6189700,65,65.790001,63.310001,64.660004,64.660004,47477100,27.41,27.92,27.16,27.68,26.860527,37665200,562.98999,568.159973,556.030029,560.23999,545.450012,1707400,570.799988,575.51001,561.059998,570.830017,563.064636,1087300,98.220001,99.620003,97.190002,99.309998,98.231491,6289500,165.300003,169.690002,165.300003,169.169998,161.57431,6285300
1/5/23,144.910004,145.639999,141.479996,142.649994,142.580032,38916800,76,76.440002,75.339996,75.730003,73.985695,10039200,156.100006,157.259995,153.100006,153.509995,149.707031,1692400,109.93,110.919998,109.129997,109.400002,106.010529,7546000,352.179993,357.429993,346.329987,347.059998,343.724854,627100,61.119999,63.77,59.610001,59.740002,59.740002,9253800,64.150002,64.349998,62.299999,62.330002,62.330002,46159500,27.440001,27.780001,27.379999,27.559999,26.744078,33552600,555.710022,559.840027,551.119995,555.02002,540.367798,1627700,565.380005,573.549988,562.549988,565.320007,557.629639,710900,97.839996,99.239998,97.360001,97.919998,96.85659,4557100,167.789993,170.039993,165.839996,166.929993,159.434891,6876800
1/6/23,144.740005,150.100006,140.339996,148.589996,148.51712,40504400,76.5,78.739998,76.150002,78.07,76.271782,13744100,155.850006,160.169998,153.889999,159.630005,155.675415,2063200,110.959999,115.980003,110.050003,115.339996,111.766487,10259300,350.959991,370.619995,345.700012,367.450012,363.918945,549800,60.849998,62.740002,59.75,62.470001,62.470001,7144400,63.150002,64.300003,60.049999,63.959999,63.959999,70161300,27.93,28.83,27.379999,28.73,27.879442,31788600,563.119995,591,562.299988,588.429993,572.895813,3526100,575.330017,598.679993,567.280029,595.849976,587.744324,1025800,100,104.860001,98.580002,104.269997,103.137627,7241700,169.619995,176.160004,167.419998,175.160004,167.295364,6725900
1/9/23,152.839996,160.559998,151.410004,156.279999,156.203384,50423100,80.559998,81.220001,80.059998,80.309998,78.46019,22247600,162.289993,164.449997,160.039993,160.970001,156.982224,1834400,116.730003,118.849998,113.540001,114.610001,111.059113,10291800,377,391.5,372.480011,383.459991,379.775055,615000,64.599998,66.290001,64.230003,64.650002,64.650002,6408000,66.220001,69.32,65.669998,67.239998,67.239998,69741300,28.84,29.870001,28.84,29.309999,28.44227,37493200,592.299988,601.669983,560.559998,576.890015,561.660461,3773900,613.98999,632.390015,612.799988,621.330017,612.877686,1348800,105.550003,108.760002,104.160004,106.489998,105.333519,6212300,177.149994,180.380005,176.320007,176.679993,168.747101,5733900
1/10/23,155.070007,159.619995,154.720001,159.089996,159.011993,38410100,80.510002,81.580002,80.459999,81.269997,79.398071,10269000,163.550003,166.25,161.979996,166.070007,161.955902,2219700,114.019997,116.970001,113.720001,116.910004,113.287849,6384800,383.420013,391.420013,381.339996,388.170013,384.439819,391700,61.549999,64.449997,61.299999,64.269997,64.269997,8248200,66.669998,68.150002,66.559998,68.050003,68.050003,41149600,29.24,29.51,28.92,29.440001,28.56842,23008100,572,575.130005,549.98999,574.929993,559.752136,4463500,622.630005,633.780029,621.609985,633.390015,624.773682,873900,106.139999,108.190002,105.860001,108.040001,106.866692,4638800,176.630005,179.619995,175.830002,178.399994,170.389862,4267700
1/11/23,158.399994,160.279999,155.630005,160.009995,159.931503,35328500,81.57,81.889999,80.629997,81.779999,79.896324,11771400,166.660004,168.880005,165.229996,168.729996,164.549988,2019200,117.440002,118.5,115.169998,118.389999,114.722,7374400,390.369995,397.899994,388.519989,397.369995,393.551392,486200,64.459999,64.849998,63.080002,64.629997,64.629997,4889100,68.389999,69.129997,67.220001,69.059998,69.059998,44470100,29.68,29.879999,29,29.85,28.966284,30375400,573,578.340027,566.869995,578.140015,562.877441,2250200,635.549988,645.140015,633.299988,644.679993,635.909973,806500,106.68,110.190002,106.529999,110.059998,108.864746,5532600,178.220001,179.050003,176.929993,178.869995,170.838776,5013900
1/12/23,161,166.369995,154.919998,165.110001,165.029053,55140900,84.959999,88.830002,84.419998,87,84.996109,36086800,170.089996,171.869995,167.389999,170.210007,165.993332,1705000,119.239998,122.379997,117.650002,121.589996,117.822845,9527600,398,404.529999,387.109985,399.640015,395.799591,457600,65,65.599998,63.290001,64.93,64.93,4807200,70.07,71.650002,67.18,70.800003,70.800003,70066200,29.98,30.379999,29.469999,30.290001,29.393259,28963900,575.590027,585.109985,573.76001,581.940002,566.577148,1951400,651.440002,656.289978,634.840027,652.559998,643.682922,1322200,110.580002,111.889999,107.230003,110.199997,109.003235,5330900,179.720001,181.169998,176.990005,178.130005,170.132019,4324900
1/13/23,162.779999,169.220001,161.649994,168.990005,168.90712,44728700,85.410004,87.099998,84.900002,86.800003,84.800705,18719900,168.619995,171.949997,168.220001,171.820007,167.563431,2006400,119.82,121.419998,119.720001,120.239998,116.514679,8040400,392.75,398.73999,391.339996,398.459991,394.63092,208900,64.400002,65.220001,63.279999,65.150002,65.150002,3409000,69.839996,71.099998,69.230003,71,71,45757400,29.969999,30.17,29.809999,30.110001,29.218588,31361900,577.150024,581.929993,576.669983,579,563.714722,1964700,649.330017,660.73999,648.72998,659.690002,650.71582,649700,107.529999,110.199997,107.440002,109.970001,108.775734,5641600,177.070007,179.110001,176.220001,179.009995,170.972488,3736700
1/17/23,168.990005,177.279999,168.990005,177.020004,176.933197,51110200,86.220001,89.730003,86.160004,88.989998,86.940262,21850000,170.710007,170.779999,167.789993,170.330002,166.110352,1991000,119.739998,121.32,119.019997,120.279999,116.553436,6179500,395.920013,403.779999,395.920013,401.679993,397.819977,478500,65.290001,66.730003,64.57,65.870003,65.870003,3902000,70.870003,72.660004,70.650002,71.589996,71.589996,42621300,30.18,30.26,29.52,29.6,28.723686,34759100,574.900024,585.359985,574.539978,579.23999,563.948364,1583500,651.099976,662.97998,651.099976,658.190002,649.236206,902600,109.410004,110.629997,107.779999,109.410004,108.221809,4848100,178.800003,179.820007,175.300003,175.399994,167.524597,5659400
1/18/23,176.669998,178.729996,172.820007,173.770004,173.684784,43962400,90.480003,91.220001,89.360001,89.470001,87.409203,19209800,172.419998,175.300003,170.539993,170.679993,166.451675,1565800,121.620003,123.989998,121.010002,122.040001,118.258919,10960400,405.790009,409.579987,397.220001,397.850006,394.026825,307400,67.339996,68.519997,66.099998,66.330002,66.330002,5834100,71.870003,72.779999,70.5,70.529999,70.529999,39538700,29.799999,29.82,28.629999,28.809999,27.957073,44199600,583.210022,587.559998,573.719971,574.289978,559.129089,1570300,673.52002,676.109985,651.539978,652.289978,643.416382,1152700,110.760002,112.389999,109.580002,109.699997,108.508659,5374100,176.369995,177.320007,173.589996,173.759995,165.958191,5874300
1/19/23,170.360001,171.970001,167.309998,167.649994,167.56778,45293200,89.029999,90.010002,88.260002,88.400002,86.363846,13651100,168.800003,169.259995,164.860001,165,160.912399,2163200,121.059998,121.099998,117.419998,117.580002,113.937096,8716200,391.589996,393.23999,379.100006,383.290009,379.606689,650500,65.720001,65.879997,63.200001,63.490002,63.490002,5883600,68.970001,69.25,67.269997,67.709999,67.709999,47189900,28.610001,28.76,28.24,28.42,27.578617,36886600,569.119995,570.059998,560.309998,563.219971,548.351318,2269200,654.609985,655.679993,627.02002,630.25,621.67627,1534100,109.489998,109.639999,106.089996,106.160004,105.007103,5325100,173.380005,173.729996,169.619995,170.929993,163.25528,5995700
1/20/23,170.110001,178.559998,168.25,178.389999,178.302521,56496700,90,91.029999,89.199997,91.029999,88.933273,14287200,166.550003,168.679993,164.259995,168.5,164.325699,2322300,118.419998,122.959999,117.339996,122.900002,119.09227,8895000,390.380005,397.940002,383.279999,397.779999,393.957458,358900,64.68,66.400002,63.91,66.260002,66.260002,5133400,68.010002,70.129997,67.449997,70.07,70.07,47757600,28.42,29.23,28.25,29.219999,28.354935,35158500,563.030029,571.359985,559.109985,570.780029,555.711731,2295000,638.090027,650.599976,634.200012,648.849976,640.023315,1033200,106.800003,109.779999,106.489998,109.650002,108.459213,5078500,172.440002,173.589996,169.75,173,165.232346,7569900
1/23/23,180.639999,192.449997,178.179993,191.929993,191.835861,65516300,91.760002,95.730003,91.720001,95.660004,93.456627,22875100,169.229996,175.75,168.509995,173.029999,168.743454,3386200,126.540001,132.059998,125.82,131.029999,126.970383,13419500,403.98999,429.600006,399.059998,428.51001,424.392151,792500,67.669998,71.269997,67.389999,70.800003,70.800003,7583300,72.220001,76.589996,71.540001,76.529999,76.529999,84293200,29.33,30.49,29.18,30.27,29.37385,38795800,572,584.789978,569.780029,581.630005,566.27533,2342900,658.049988,676.280029,656.849976,676.030029,666.833496,1780900,108.529999,114.910004,108.5,114.160004,112.920235,7669300,173.649994,179.020004,172.559998,178.169998,170.170197,7847600
1/24/23,188.270004,194.949997,188.199997,192.649994,192.555511,49620400,95.790001,98,91.550003,94.559998,92.38195,11370500,170.949997,174.259995,169.490005,173.169998,168.87999,1627000,130.550003,132.970001,130.149994,130.699997,126.650612,7952400,425.920013,434.799988,415.519989,419.130005,415.102295,445800,70,71.199997,69.25,70.080002,70.080002,4543400,73.75,75.639999,73.419998,74.699997,74.699997,60822600,29.940001,30.190001,29.73,29.92,29.03421,24855100,578.440002,586.690002,575.630005,585.030029,569.585571,1382500,666.719971,673.039978,659.919983,670.01001,660.895386,1066900,113.470001,114.07,112.470001,112.989998,111.762932,3504700,176.75,178.520004,175.339996,177.039993,169.090958,5351600
1/25/23,189.130005,193.699997,185.800003,193.229996,193.135239,44953700,92.68,93,91.120003,92.410004,90.281487,14147300,170.839996,174.380005,168.979996,174.100006,169.786942,1328500,128.449997,131.539993,127.699997,131.169998,127.106041,6880300,407.790009,426.200012,402.140015,424.690002,420.608856,350700,68.959999,71.860001,68.760002,71.809998,71.809998,5100600,72.900002,75.120003,72.089996,74.910004,74.910004,49932600,29.52,29.889999,29.17,29.700001,28.820726,28268000,577.669983,586.969971,576.039978,585.679993,570.218384,1376600,656.960022,683.02002,655.02002,681.530029,672.258789,1569200,110.989998,114.440002,109.410004,113.949997,112.712502,5957600,176.630005,178.210007,171.5,175.039993,167.18074,6720700
1/26/23,197.009995,201.660004,192.779999,198.020004,197.922882,48953500,93.889999,94.279999,92.639999,93.449997,91.297523,15759400,176.619995,180.199997,174.729996,180.020004,175.560287,2996400,134.410004,134.850006,131.160004,133.960007,129.809616,7413600,431.459991,436.420013,420.769989,432.76001,428.601318,295700,72.889999,73.900002,71.160004,73.68,73.68,5875400,76.5,77.080002,74.279999,75.160004,75.160004,49583900,30.059999,30.110001,29.33,30.09,29.199179,56088100,590.409973,600.559998,586.26001,598.580017,582.777832,2452500,681.900024,684.940002,667.820007,683.900024,674.596436,1593300,114.400002,115.760002,112.269997,115.580002,114.324814,5813000,175.270004,175.270004,171.789993,174.100006,166.282959,6287900
1/27/23,194.619995,206.279999,194.050003,203.649994,203.55014,54214200,92.82,94.120003,92.239998,93.300003,91.150986,13646600,177.490005,182.940002,177.089996,181.539993,177.042633,2078900,131.490005,134.889999,131.419998,133.399994,129.266953,6581900,428.640015,432.779999,422.130005,425.070007,420.985229,484200,73.529999,74.82,73.220001,73.669998,73.669998,4376500,73.699997,76.739998,73.489998,75.400002,75.400002,58118600,27.07,28.24,26.780001,28.16,27.326317,148548200,593.320007,599.25,590.190002,590.98999,575.388184,1934400,667.200012,678.119995,666.679993,667.390015,658.311096,1249700,112.620003,113.889999,110.699997,112.5,111.278259,8705700,172.529999,177.309998,171.869995,175.240005,167.37178,6074900
1/30/23,199.5,201.399994,191.5,191.619995,191.526016,48861100,92.849998,94.25,92.580002,93.129997,90.984894,14079800,179.339996,182.740005,178.839996,179.479996,175.033646,3948800,131.050003,132.399994,130.149994,131.630005,127.551788,9854300,416.450012,418.290009,406.149994,407.619995,403.702881,635000,72.720001,73.230003,70.860001,71.019997,71.019997,4783400,74.230003,74.639999,72.400002,72.449997,72.449997,48105200,27.719999,28.51,27.67,27.950001,27.122536,55145800,583,589.609985,579.76001,581.450012,566.100098,1698400,650,658.23999,647.619995,650.309998,641.463379,1209900,110.690002,110.970001,107.970001,108.199997,107.024956,7351700,172.339996,175.179993,172.210007,173.130005,166.534912,5048900
1/31/23,191.699997,196.869995,189.5,195.369995,195.274216,49801700,91,92.760002,90,92.730003,90.594116,13342100,182.389999,185.149994,178,184.309998,179.744003,4265200,131.320007,133.639999,131.320007,133.210007,129.08284,7125100,407.790009,426.790009,405.700012,426.559998,422.460876,466500,71.199997,73.480003,71.07,73.449997,73.449997,5066700,72.260002,75.199997,72.029999,75.150002,75.150002,71669100,27.780001,28.290001,27.530001,28.26,27.423357,52621600,582.070007,587.22998,580.73999,585.01001,569.566162,2371900,651.219971,660.859985,647.299988,660.840027,651.850159,801800,108.959999,111.559998,108.610001,111.489998,110.279221,6577100,173.169998,177.300003,172.979996,177.210007,170.459488,5852400
2/1/23,196.910004,211.919998,196.110001,209.429993,209.327286,66047700,93,95.769997,92.57,94.739998,92.557816,16788500,184.070007,196.300003,183.809998,193.940002,189.135452,4468400,132.679993,139.940002,132.679993,138.460007,134.170197,10500600,426.549988,464.720001,426.440002,457.769989,453.370941,1083100,73.919998,78.5,73.690002,77.839996,77.839996,9111200,78.470001,85.480003,77.879997,84.639999,84.639999,152548200,27.889999,29.43,27.68,29.07,28.209375,63330600,583.570007,608.299988,582.700012,602.75,586.837708,2655300,659.530029,685.090027,655.890015,678.530029,669.299561,1274200,112.110001,120.129997,111.910004,119.010002,117.717552,9886400,177,183.690002,176.759995,182.100006,175.163223,7835800
2/2/23,210,219.490005,207,217.089996,216.983521,56427600,96.599998,97.5,95.839996,96.650002,94.423828,14925300,195.470001,197.710007,192.830002,196.160004,191.300446,2815900,138.460007,139.160004,134.800003,135.850006,131.641068,17673200,461.390015,479.589996,461.390015,473.959991,469.405365,608400,78.970001,82.220001,78.150002,82.120003,82.120003,9221400,84.290001,88.940002,83.199997,88.309998,88.309998,97762100,29.25,30.299999,28.799999,30.190001,29.296219,62230700,607.630005,613.140015,599.75,605.77002,589.778015,2418800,696.900024,698.590027,684.950012,696.549988,687.074402,1318600,120.309998,124.919998,120.300003,124.260002,122.91053,11206500,183.869995,185.449997,175.75,184.720001,177.683411,11667100
2/3/23,210,217.449997,207.889999,211,210.89653,42936600,95.040001,96.949997,94.309998,94.660004,92.479668,12242200,192.190002,195.449997,190.759995,190.949997,186.219513,2654700,131.160004,138.399994,128.570007,135.020004,130.836761,13187300,460.390015,473.309998,453.609985,456.299988,451.91507,693500,80,83.25,79.400002,80.889999,80.889999,8475400,86.660004,88.800003,85.830002,86.089996,86.089996,66557800,29.620001,31.17,29.530001,30.32,29.422369,57603100,598,608.039978,596.25,597.619995,581.843201,1909300,678.450012,693.380005,677.929993,679.619995,670.374756,1015800,122.919998,123.669998,119.610001,119.980003,118.677032,6156900,181.690002,185.240005,181.589996,182.289993,175.345963,5732200
2/6/23,208.059998,215.699997,207.860001,210.889999,210.786575,45219700,91.800003,92.050003,90.739998,91.830002,89.714844,12425200,187.910004,190.300003,186.089996,187.369995,182.72821,2059900,132.270004,134.880005,131.860001,132.929993,128.811508,6830500,446.839996,463.200012,445.01001,449.679993,445.358734,473200,77.75,84.699997,77.5,80.400002,80.400002,15910300,84.629997,86.279999,83.220001,83.68,83.68,53008900,29.549999,29.65,28.610001,28.690001,28.179863,48726400,593.340027,603.219971,592.26001,601.299988,585.426025,1870900,665.919983,669.340027,659.48999,661.969971,654.399475,783100,118.209999,119.440002,116.910004,117.690002,116.411896,5331000,180.509995,182.580002,179.440002,181,174.105118,4385700
2/7/23,213.820007,222.589996,211.5,221.729996,221.621262,66415000,91.779999,94.699997,91.68,94.550003,92.3722,15258900,188.240005,194.550003,188,193.240005,188.452774,2270100,133.149994,137.380005,132.330002,136.630005,132.396881,7664200,451.649994,471.040009,449.470001,467.619995,463.126282,598600,81.059998,86.150002,80.839996,85.529999,85.529999,11489200,84.32,86.25,82.519997,85.910004,85.910004,65291900,28.65,29.27,28.43,29.049999,28.533459,50780800,600.659973,617.01001,599.719971,614.450012,598.228882,2402500,659.23999,683.690002,659.23999,678.719971,670.957825,1236100,117.389999,121.290001,116.75,120.519997,119.211159,4935300,181.070007,184.270004,179.369995,183.490005,176.500275,4799900
2/8/23,223.869995,228.779999,220.080002,222.050003,221.941132,55965100,95.019997,95.940002,94.230003,94.279999,92.108414,12899700,191.160004,192.149994,187.320007,187.949997,183.293839,1935600,135.309998,136.279999,131.759995,132.169998,128.075073,7151700,460,471.440002,457.399994,463,458.55072,726900,84.269997,85.199997,82.93,83.599998,83.599998,9982500,85.879997,88,84.540001,84.690002,84.690002,54140400,28.950001,29.120001,28.209999,28.24,27.737864,36479100,606.679993,610.179993,600.619995,601.710022,585.825256,1529000,671.469971,674.890015,661.359985,662.789978,655.210083,763900,119.150002,119.370003,115.470001,115.949997,114.690781,6460500,181.789993,182.589996,176.470001,176.5,169.776535,5657600
2/9/23,226.059998,230.199997,221.199997,223.369995,223.260452,52387600,96,98.57,95.620003,96.690002,94.462906,16997400,191.190002,194.059998,189.020004,189.850006,185.146774,2010600,133.889999,135.229996,129.919998,130.529999,126.485878,5717500,489.679993,529.950012,489.679993,510.429993,505.524933,1785000,85.129997,87.550003,83.970001,84.75,84.75,9180100,85.879997,86.669998,82.760002,83.209999,83.209999,46525400,28.68,28.82,27.57,27.73,27.236929,43906400,612.599976,614.929993,595.47998,599.409973,583.585876,1883700,673.119995,682.280029,662.02002,664.130005,656.53479,686500,118.360001,119.559998,115.080002,116.080002,114.819374,5512200,179.220001,180.5,174.570007,174.990005,168.324051,5572000
2/10/23,216.899994,220.779999,208.110001,212.649994,212.5457,55073700,95.949997,96.5,94.25,95.370003,93.173317,11511400,187.889999,188.179993,185.190002,186.470001,181.85051,1459700,129.289993,129.940002,127.620003,128.990005,124.993591,5319200,508.600006,508.779999,488.929993,492.019989,487.29184,580300,83.760002,84.110001,82.199997,83.800003,83.800003,6678200,82.290001,82.709999,80.470001,81.480003,81.480003,49332600,27.629999,27.99,27.34,27.799999,27.305685,31232500,596.309998,598.460022,589.630005,593.25,577.588501,2103500,653.090027,657.169983,648.640015,656.349976,648.84375,731800,114.800003,114.970001,112.970001,114.769997,113.523598,4374400,173.860001,176.139999,173.110001,175.789993,169.093597,5466400
2/13/23,215.380005,220.479996,209.619995,217.880005,217.773148,47491900,95.470001,96.389999,94.910004,96.110001,93.896263,7803500,186.979996,189.25,185.460007,188.380005,183.713196,1677700,129.460007,131.429993,128.389999,130.839996,126.78627,5550400,492.76001,503.380005,486.059998,501.420013,496.601532,621000,84.629997,84.769997,83.660004,84.379997,84.379997,5708500,81.57,84.150002,80.900002,83.129997,83.129997,45400000,27.870001,28.549999,27.719999,28.549999,28.042351,32347500,595,601.47998,593.469971,601.119995,585.250732,1984700,659.130005,673.02002,657.320007,668.73999,661.092041,596000,115.169998,116.720001,114.550003,116.529999,115.264488,4198200,176.520004,177.800003,175.690002,176.710007,169.978531,3443200
2/14/23,215.779999,230.490005,213.660004,229.710007,229.597366,67547400,95.82,98.989998,95.220001,97.959999,95.703651,15345100,186.809998,190.449997,185.449997,189.789993,185.088257,1864700,129.199997,132.880005,128.360001,132.339996,128.239777,5579900,493.48999,522.859985,491.149994,520.559998,515.557495,660900,83.599998,87.410004,83.349998,86.879997,86.879997,6033100,82.699997,86.190002,81.769997,85.949997,85.949997,55979700,28.379999,28.719999,27.99,28.639999,28.130751,27928900,594.169983,605.580017,593.320007,602.309998,586.409424,1757100,661.710022,680.97998,657.210022,677.47998,669.732117,1013400,114.870003,119.010002,113.849998,118.440002,117.153748,4870700,175.160004,177.649994,173.369995,176.339996,169.62262,4179200
2/15/23,225.490005,228.550003,221.059998,227.639999,227.528366,42057500,92.330002,93.68,90.769997,92.760002,90.623428,30208300,188.169998,193.550003,188.169998,193.289993,188.501556,1482400,130.600006,133.330002,130.300003,133.070007,128.947174,3501100,516.119995,530.650024,514.070007,530.090027,524.996033,453800,85.669998,87.019997,85.459999,86.709999,86.709999,6710000,85.099998,85.889999,83.32,85.18,85.18,46430200,28.360001,28.879999,28.16,28.85,28.337017,23359400,598.859985,608.280029,596.700012,607.690002,591.6474,1268300,661.820007,677.47998,661,676.809998,669.069763,683500,117,119.580002,115.989998,119.459999,118.162666,4980000,174.830002,178.710007,174.770004,178.5,171.700333,3879700
2/16/23,221.330002,225.5,219.270004,220.020004,219.912125,41202600,90.980003,91.790001,89.879997,90.82,88.728104,15568400,190.399994,193.809998,190.399994,191.229996,186.492584,2173300,130.75,132.589996,129.949997,130.160004,126.127342,5788400,518.309998,524.869995,510.5,513.369995,508.436646,484100,85.120003,86.68,83.879997,84.129997,84.129997,5871800,82.980003,83.349998,80.050003,80.080002,80.080002,57755200,28.5,28.83,28.129999,28.200001,27.698574,28972500,600.75,608.940002,599.549988,600.539978,584.686096,1744900,658.700012,668.200012,655.450012,656.280029,648.774536,946300,116.879997,118.080002,115.139999,115.389999,114.136864,9117600,176.910004,178.320007,175.419998,176.080002,169.372543,4212400
2/17/23,216.309998,217.399994,209.75,213.880005,213.775131,46588800,89.970001,90.300003,88.940002,90.099998,88.024689,11235300,190.710007,191.720001,186.610001,188.460007,183.791214,2206500,129.5,129.809998,126.959999,127.720001,123.762932,6022500,512.130005,514.049988,498.51001,502.089996,497.265076,488900,83.389999,83.629997,80.379997,81.860001,81.860001,7136700,79.599998,79.650002,77.370003,78.5,78.5,47826600,28,28.07,27.379999,27.610001,27.119066,32086200,600,600.849976,592.450012,595.590027,579.866943,1421500,650.75,658,647.390015,651.929993,644.474304,1149600,116.779999,117.400002,113.379997,115.440002,114.186333,9287100,175.179993,177.089996,174.479996,175.320007,168.641495,4060800
2/21/23,210,214.940002,206.179993,206.550003,206.4487,41001500,88.379997,89.419998,87.480003,87.639999,85.621361,14007600,185.479996,187.190002,181.089996,181.410004,176.915863,2073800,125.459999,127.620003,123.550003,123.699997,119.86747,8164400,492.440002,501.029999,480.059998,481.920013,477.28891,645700,80.400002,81.760002,79.050003,79.279999,79.279999,6312800,77.150002,78.459999,76.449997,76.769997,76.769997,44045600,27.110001,27.27,26.040001,26.059999,25.596626,63668400,590,593.090027,579.840027,581.539978,566.187683,2273700,638.01001,643.940002,629.530029,629.780029,622.577698,1022700,113.639999,114.830002,110.93,111.279999,110.071495,7583900,173.550003,174.910004,170.589996,170.759995,164.255188,7030300
2/22/23,207.070007,211.039993,204.210007,207.539993,207.438202,51318400,87.75,88.089996,86.660004,86.830002,84.830009,10106400,180.899994,181.990005,176.729996,177.690002,173.28801,2205800,124.32,124.970001,122.919998,123.949997,120.109734,5517800,485,489.369995,474.73999,482.709991,478.071259,383800,79.449997,79.910004,77.68,78.559998,78.559998,5674900,76.93,78.129997,75.919998,76.610001,76.610001,50286800,25.91,26.9,25.299999,25.469999,25.017117,89195300,582.25,583.090027,572.099976,576.169983,560.959473,2347500,632.559998,635.400024,620.429993,624.210022,617.07135,1017300,111.120003,112.379997,109.480003,110.410004,109.466721,5089200,171.020004,171.940002,168.759995,169.800003,163.331772,4577400
2/23/23,234.399994,238.880005,230.25,236.639999,236.523956,111799500,90.300003,91.989998,89.459999,90.080002,88.005157,15468300,181.279999,181.820007,177.110001,180.990005,176.506256,2013400,126.610001,127.230003,123.669998,126.199997,122.290024,6440200,502.890015,506.160004,477.799988,494.899994,490.144135,661100,79.379997,79.910004,76.190002,78.389999,78.389999,14747900,80.629997,81.790001,77.970001,79.75,79.75,76391300,25.780001,26.08,25.32,25.610001,25.154629,56473200,585.75,585.940002,573.679993,583.799988,568.388,1893900,642.130005,642.880005,626.679993,638.090027,630.792664,1093000,112.540001,113.959999,109.910004,112.910004,111.945358,7136100,172.75,173.020004,168.490005,171.820007,165.274826,4856600
